created_at,entry_id,temp,humidity,lux,Noise,CO2
2024-06-05 19:00:00+02:00,841.0,29.009999999999994,24.236666666666668,20238.333333333325,62.26,428.3333333333333
2024-06-05 19:30:00+02:00,842.0,28.439999999999994,23.233333333333334,17401.113333333324,62.26,423.0
2024-06-05 20:00:00+02:00,843.0,26.02666666666666,25.733333333333334,14433.056666666658,61.82333333333333,447.6666666666667
2024-06-05 20:30:00+02:00,844.0,20.91666666666666,30.38666666666667,4794.723333333326,61.38666666666668,452.3333333333333
2024-06-05 21:00:00+02:00,845.0,20.099999999999998,31.64,3874.1666666666592,60.95000000000001,479.6666666666667
2024-06-05 21:30:00+02:00,846.0,19.27333333333333,31.97,2172.4999999999927,60.95000000000001,490.6666666666667
2024-06-05 22:00:00+02:00,847.0,18.099999999999994,33.63666666666666,940.8333333333261,60.95000000000001,513.0
2024-06-05 22:30:00+02:00,848.0,16.52666666666666,35.54666666666666,41.94333333332606,60.95000000000001,525.6666666666666
2024-06-05 23:00:00+02:00,849.0,15.693333333333328,36.623333333333335,4.166666666659391,60.95000000000001,532.6666666666666
2024-06-05 23:30:00+02:00,850.0,14.813333333333327,36.64666666666667,0.2766666666593907,60.95000000000001,535.3333333333334
2024-06-06 00:00:00+02:00,851.0,14.109999999999994,37.046666666666674,0.0,62.43333333333334,540.3333333333334
2024-06-06 00:30:00+02:00,852.0,13.513333333333328,37.62,0.0,63.916666666666664,546.0
2024-06-06 01:00:00+02:00,853.0,13.163333333333327,38.36333333333334,0.0,65.40000000000002,555.6666666666666
2024-06-06 01:30:00+02:00,854.0,13.10333333333333,39.24333333333333,0.0,65.39999999999999,564.6666666666666
2024-06-06 02:00:00+02:00,855.0,13.163333333333327,40.10666666666667,0.0,65.40000000000002,575.3333333333334
2024-06-06 02:30:00+02:00,856.0,13.01666666666666,40.876666666666665,0.0,65.39999999999999,575.6666666666666
2024-06-06 03:00:00+02:00,857.0,12.633333333333328,41.58333333333333,0.0,65.40000000000002,570.0
2024-06-06 03:30:00+02:00,858.0,12.33666666666666,42.333333333333336,0.0,65.39999999999999,563.6666666666666
2024-06-06 04:00:00+02:00,859.0,12.293333333333328,43.120000000000005,0.0,62.19333333333335,578.0
2024-06-06 04:30:00+02:00,860.0,12.36333333333333,43.833333333333336,1.1099999999927241,58.98666666666667,600.0
2024-06-06 05:00:00+02:00,861.0,12.499999999999995,44.403333333333336,19.719999999992723,55.78,621.0
2024-06-06 05:30:00+02:00,862.0,12.746666666666663,44.946666666666665,125.82999999999272,55.78,628.6666666666666
2024-06-06 06:00:00+02:00,863.0,13.106666666666662,45.41,536.1099999999927,55.78,628.0
2024-06-06 06:30:00+02:00,864.0,13.733333333333327,45.91,1186.1099999999926,55.78,615.3333333333334
2024-06-06 07:00:00+02:00,865.0,14.819999999999995,46.28,2207.7766666666594,55.78,589.0
2024-06-06 07:30:00+02:00,866.0,16.136666666666663,46.46,2951.943333333326,55.78,555.3333333333334
2024-06-06 08:00:00+02:00,867.0,17.50333333333333,46.36333333333334,4077.223333333326,54.666666666666664,520.3333333333334
2024-06-06 08:30:00+02:00,868.0,19.09666666666666,46.01,5132.7799999999925,53.553333333333335,487.3333333333333
2024-06-06 09:00:00+02:00,869.0,20.726666666666663,45.300000000000004,6712.499999999993,52.44,460.3333333333333
2024-06-06 09:30:00+02:00,870.0,21.793333333333326,44.449999999999996,6881.109999999993,52.44,449.6666666666667
2024-06-06 10:00:00+02:00,871.0,22.713333333333328,43.82333333333333,7353.333333333326,52.44,442.6666666666667
2024-06-06 10:30:00+02:00,872.0,24.289999999999996,43.04666666666666,8096.946666666659,52.44,432.3333333333333
2024-06-06 11:00:00+02:00,873.0,25.496666666666666,41.086666666666666,8613.056666666658,52.44,420.3333333333333
2024-06-06 11:30:00+02:00,874.0,25.429999999999996,38.71333333333334,8787.499999999993,52.44,420.6666666666667
2024-06-06 12:00:00+02:00,875.0,25.049999999999997,35.306666666666665,8055.833333333326,53.73,415.3333333333333
2024-06-06 12:30:00+02:00,876.0,26.50333333333333,33.09666666666667,10915.556666666658,55.02,411.6666666666667
2024-06-06 13:00:00+02:00,877.0,28.49333333333333,30.126666666666665,13560.279999999992,56.31,407.0
2024-06-06 13:30:00+02:00,878.0,29.266666666666662,28.086666666666662,15283.889999999992,56.31,415.6666666666667
2024-06-06 14:00:00+02:00,879.0,29.999999999999996,26.799999999999997,16193.889999999992,56.31,422.3333333333333
2024-06-06 14:30:00+02:00,880.0,30.50333333333333,25.81,14944.723333333326,56.31,428.3333333333333
2024-06-06 15:00:00+02:00,881.0,32.339999999999996,25.459999999999997,15072.499999999993,56.31,433.6666666666667
2024-06-06 15:30:00+02:00,882.0,31.966666666666658,24.026666666666667,11996.666666666659,56.31,433.0
2024-06-06 16:00:00+02:00,883.0,31.20333333333333,24.28333333333333,12310.27666666666,57.24333333333334,433.6666666666667
2024-06-06 16:30:00+02:00,884.0,29.309999999999988,24.790000000000003,10505.27666666666,58.17666666666667,442.6666666666667
2024-06-06 17:00:00+02:00,885.0,27.899999999999988,26.34,9947.219999999992,59.10999999999999,453.6666666666667
2024-06-06 17:30:00+02:00,886.0,27.183333333333323,27.45,9456.38666666666,59.10999999999999,456.6666666666667
2024-06-06 18:00:00+02:00,887.0,25.376666666666654,30.623333333333335,9471.666666666659,59.10999999999999,447.0
2024-06-06 18:30:00+02:00,888.0,27.339999999999993,29.900000000000002,17675.55666666666,59.10999999999999,432.0
2024-06-06 19:00:00+02:00,889.0,26.53333333333332,31.340000000000003,16616.113333333324,59.10999999999999,436.6666666666667
2024-06-06 19:30:00+02:00,890.0,26.893333333333327,31.093333333333334,15813.333333333327,59.10999999999999,448.0
2024-06-06 20:00:00+02:00,891.0,23.543333333333322,34.79333333333334,6577.77666666666,58.836666666666666,470.0
2024-06-06 20:30:00+02:00,892.0,22.36999999999999,36.64666666666667,4197.219999999993,58.56333333333333,468.3333333333333
2024-06-06 21:00:00+02:00,893.0,20.856666666666655,38.92333333333334,2248.8866666666595,58.29,469.0
2024-06-06 21:30:00+02:00,894.0,19.54999999999999,41.41666666666667,676.943333333326,58.29,469.6666666666667
2024-06-06 22:00:00+02:00,895.0,18.756666666666657,43.83666666666667,69.1666666666594,58.29,485.3333333333333
2024-06-06 22:30:00+02:00,896.0,18.463333333333324,45.26,11.66666666665939,58.29,501.6666666666667
2024-06-06 23:00:00+02:00,897.0,18.273333333333323,46.31333333333333,1.1099999999927241,58.29,512.3333333333334
2024-06-06 23:30:00+02:00,898.0,18.10999999999999,47.199999999999996,0.829999999992724,58.29,519.3333333333334
2024-06-07 00:00:00+02:00,899.0,17.92666666666666,48.27666666666667,0.829999999992724,61.03333333333333,523.6666666666666
2024-06-07 00:30:00+02:00,900.0,17.879999999999992,48.85,0.829999999992724,63.776666666666664,530.3333333333334
2024-06-07 01:00:00+02:00,901.0,17.813333333333322,49.05666666666667,0.829999999992724,66.52,536.3333333333334
2024-06-07 01:30:00+02:00,902.0,17.57999999999999,49.68,0.829999999992724,66.52,534.6666666666666
2024-06-07 02:00:00+02:00,903.0,17.206666666666656,50.81999999999999,0.829999999992724,66.52,536.3333333333334
2024-06-07 02:30:00+02:00,904.0,16.76999999999999,52.26,0.829999999992724,66.52,532.0
2024-06-07 03:00:00+02:00,905.0,16.433333333333323,53.23333333333333,0.829999999992724,66.52,536.3333333333334
2024-06-07 03:30:00+02:00,906.0,15.933333333333323,53.77,0.829999999992724,66.52,537.6666666666666
2024-06-07 04:00:00+02:00,907.0,15.399999999999991,53.92666666666667,1.109999999992724,63.68666666666667,536.3333333333334
2024-06-07 04:30:00+02:00,908.0,14.943333333333323,54.39666666666667,3.3333333333260575,60.85333333333333,539.6666666666666
2024-06-07 05:00:00+02:00,909.0,14.523333333333325,55.106666666666676,48.61333333332605,58.02,544.3333333333334
2024-06-07 05:30:00+02:00,910.0,14.23999999999999,56.18666666666667,283.8899999999927,58.02,555.3333333333334
2024-06-07 06:00:00+02:00,911.0,14.113333333333323,56.77666666666667,816.3899999999927,58.02,565.3333333333334
2024-06-07 06:30:00+02:00,912.0,14.36999999999999,57.23,1546.3899999999928,58.02,573.0
2024-06-07 07:00:00+02:00,913.0,14.86999999999999,57.330000000000005,2265.5566666666596,58.02,580.0
2024-06-07 07:30:00+02:00,914.0,15.48999999999999,57.50333333333334,2807.223333333326,58.02,575.0
2024-06-07 08:00:00+02:00,915.0,16.213333333333324,57.6,3203.8899999999926,56.68333333333334,563.0
2024-06-07 08:30:00+02:00,916.0,16.996666666666655,57.65,3562.779999999993,55.346666666666664,541.3333333333334
2024-06-07 09:00:00+02:00,917.0,17.866666666666656,57.343333333333334,3912.223333333326,54.01,513.3333333333334
2024-06-07 09:30:00+02:00,918.0,18.679999999999993,55.919999999999995,4073.0566666666596,54.01,483.0
2024-06-07 10:00:00+02:00,919.0,19.299999999999994,53.74666666666667,4075.833333333326,54.01,466.3333333333333
2024-06-07 10:30:00+02:00,920.0,19.786666666666658,50.446666666666665,4066.6666666666592,54.01,460.3333333333333
2024-06-07 11:00:00+02:00,921.0,20.723333333333326,47.88666666666666,5260.276666666659,54.01,447.3333333333333
2024-06-07 11:30:00+02:00,922.0,22.603333333333325,44.57333333333333,7373.333333333326,54.01,428.3333333333333
2024-06-07 12:00:00+02:00,923.0,24.939999999999987,41.98333333333333,9971.113333333325,56.47666666666667,410.0
2024-06-07 12:30:00+02:00,924.0,27.53333333333332,38.42,11755.556666666658,58.94333333333333,407.3333333333333
2024-06-07 13:00:00+02:00,925.0,29.203333333333322,36.220000000000006,10807.499999999993,61.41,407.6666666666667
2024-06-07 13:30:00+02:00,926.0,30.31666666666666,34.02333333333333,12497.77666666666,61.41,418.0
